,id,date,likes,retweet,reply,tweet
412,1306039176702210048,2020-09-16 01:16:19+00:00,22964,2436,606,"In the streaming world master ownership is everything... that is the bulk of the income ... in COVID artist need our masters ... it’s more important than ever before 

I got J Cole number waiting for Kendrick and Drake"
413,1306037582959001600,2020-09-16 01:09:59+00:00,16058,1548,508,DREAM BABY DREAM https://t.co/98KIIYVmu9
414,1306036969076473856,2020-09-16 01:07:33+00:00,15088,1126,383,It’s a good start https://t.co/u0EZvg6ZS6
415,1306036794908004356,2020-09-16 01:06:51+00:00,15873,1613,636,YEEZY CHRISTIAN ACADEMY https://t.co/1h35bvlDV1
416,1306034936596500481,2020-09-16 00:59:28+00:00,10314,535,320,Buuuuuuut he don’t work at of for universal so y’all gotta talk to Nat Ye ⛷
417,1306034647139115008,2020-09-16 00:58:19+00:00,8554,470,316,I’ll talk to Irving Azoff though ... that’s my family
418,1306033395726606337,2020-09-16 00:53:21+00:00,52564,8241,1228,Ya’ll not gonna play with me or none of my people ever again ... in Jesus name ... I want all the smoke pleeeeeeeease 🙏🏾🙏🏾🙏🏾🙏🏾
419,1306033033535827968,2020-09-16 00:51:54+00:00,26569,4074,634,⛷
420,1306032984194256904,2020-09-16 00:51:43+00:00,37263,7336,974,Me
421,1306032969761476608,2020-09-16 00:51:39+00:00,17405,2404,290,Get
422,1306032946638323712,2020-09-16 00:51:34+00:00,18516,2776,186,And
423,1306032930414755840,2020-09-16 00:51:30+00:00,57273,7623,2686,Come
424,1306032806024286211,2020-09-16 00:51:00+00:00,10686,853,601,I’ll let you guys know how this goes... I was told to speak with Lucien Grange ... I said I don’t speak with non billionaire employees... I need Arnaud De Puyfontaine to fly to meet me immediately ⛷ https://t.co/hdCJTa6Fof
425,1306020970365440009,2020-09-16 00:03:58+00:00,39748,5572,1139,"Contracts in all industries need to be simplified now.  Complicated contracts are how businesses, music companies and sports take advantage of talent  We will expose these contracts and make them transparent now     support new talent, startups and amend all old contracts"
426,1306020451286544384,2020-09-16 00:01:54+00:00,17487,1805,469,"The Y Combinator started companies like Dropbox and Airbnb. For the first time, it cleaned up contracts and made venture capital transparent. It empowered start ups with the tools to succeed and grow their businesses. It changed the Silicon Valley game."
427,1305977929180966913,2020-09-15 21:12:56+00:00,24239,2288,750,When I spoke to Katie Jacobs who is on the board of Vivendi we decided to create a “Y combinator” for the music industry so artist have the power and transparency to to be in control of our future ... no more shady contracts ... no more life long deals
428,1305973449093865472,2020-09-15 20:55:08+00:00,43115,7469,6068,Jared Kushner will have done more for peace in the Middle East than anyone in 30 years https://t.co/bzoediTLTG
429,1305968545667317760,2020-09-15 20:35:39+00:00,114686,15726,2608,We need Me J Cole Drake Kendrick all in a room 2gthr ... it’s time to get free... we will not argue amongst each other while somebody we don’t know in Europe is getting paid and putting that money in a hedge fund
430,1305935570497986562,2020-09-15 18:24:37+00:00,28539,2598,1051,SAY YES!!! We need to produce that Destiny’s Child gospel album 🕊 https://t.co/4TiWjxdfCK
431,1305887939537240064,2020-09-15 15:15:21+00:00,7451,509,408,https://t.co/0MUddTOh7P
432,1305886330249863169,2020-09-15 15:08:57+00:00,12409,731,491,Call with Katie Jacobs went great ... this was a perfect first conversation ... Speaking with Arnaud De Puyfontaine next ... I’ll keep everyone updated 😉 https://t.co/wQC8UxWz5f
433,1305870930883866625,2020-09-15 14:07:46+00:00,22777,2013,1121,Hey everyone we’re making progress... I’ll keep everyone updated on how this meeting with Vivendi goes... If Nikola Tesla had a Twitter the world would run off AC ... Edison killed Tesla’s image to control the power LITERALLY... Tesla and I only mean well for the world https://t.co/mOp3fgKGEo
434,1305865655451869192,2020-09-15 13:46:48+00:00,56578,7230,949,Speak Gods truth to power
435,1305865555497365505,2020-09-15 13:46:24+00:00,33878,2726,625,When you google us we gotta smile for the camera https://t.co/8Hwks7nLfn
436,1305865222473777152,2020-09-15 13:45:05+00:00,28055,3711,989,Phill Knight’s net worth is 40 billion Michael Jordan’s net worth is 1.6 billion ... and Phill Knight never had to jump from the free throw line... when you google Phil you barely even see his face https://t.co/YC9WSSXEcv
437,1305855076343242752,2020-09-15 13:04:46+00:00,56814,4708,4039,No one from Universal or Sony has responded so it’s Go time https://t.co/k5K0c1t4eF
438,1305732825170100225,2020-09-15 04:58:59+00:00,103556,8281,2497,My kids gonna own my masters
439,1305720681544343552,2020-09-15 04:10:44+00:00,136849,22427,4029,Buy property
440,1305720613718298624,2020-09-15 04:10:28+00:00,68984,13577,1412,We have to evolve
441,1305720363083427841,2020-09-15 04:09:28+00:00,124725,19519,5440,Use the government money and buy land
442,1305720284742209536,2020-09-15 04:09:09+00:00,150596,22718,4132,Buy land
443,1305671043097468928,2020-09-15 00:53:29+00:00,101174,15187,6616,"I need to see everybody’s contracts at Universal and Sony 

I’m not gonna watch my people be enslaved  

I’m putting my life on the line for my people 

The music industry and the NBA are modern day slave ships

I’m the new Moses"
444,1305669058134597633,2020-09-15 00:45:36+00:00,34139,3452,1137,I deleted that tweet about riches... the wealth is in our love of family and our brothers  and our service to God ... let’s rise up... let’s communicate
445,1305668610589769728,2020-09-15 00:43:49+00:00,83503,13082,1590,Let’s stop killing each other ... let’s show God that we are Gods people ... my ego gets the best of me too... God doesn’t measure us by money in his kingdom ... let’s love each other... I love my brothers and I miss my friends ... real talk
446,1305667791089840128,2020-09-15 00:40:34+00:00,35053,4229,604,I have the utmost respect for all brothers ... we need to link and respect each other... no more dissing each other on labels we don’t own
447,1305667558146596864,2020-09-15 00:39:38+00:00,39605,4354,842,I’m not industry bro ... I don’t care... I’m in service to Christ ... we need world healing ... I miss my brothers... I refuse to argue with black men on labels we don’t own... even twitter
448,1304936673319378946,2020-09-13 00:15:22+00:00,54960,4957,1421,JESUS SAVES https://t.co/Yl9slYt28F
449,1304869935139622912,2020-09-12 19:50:10+00:00,20003,2103,629,https://t.co/lZSzjEd0ov
450,1304533113599602692,2020-09-11 21:31:45+00:00,223956,22966,2501,WHEN YOU DEDICATE YOUR LIFE TO DESIGNING THE FUTURE AND THEY END UP ON FUTURE ⛷ https://t.co/HlJ34ODVTg
451,1304219225993732096,2020-09-11 00:44:29+00:00,64026,5922,831,YOOOO PATRICK... PASS RICKY THE BALL https://t.co/vOc3P4T4K8
452,1304216926806249478,2020-09-11 00:35:21+00:00,75124,8281,3703,THANK YOU CANDACE OWENS https://t.co/sc642WqC9I
453,1304117674402775049,2020-09-10 18:00:57+00:00,99077,9109,3770,I DONT HAVE A BOARD SEAT AT GAP I DONT HAVE A BOARD SEAT AT ADIDAS ... BLACK BOARD SEATS MATTER
454,1303888275841732608,2020-09-10 02:49:24+00:00,43957,2977,1213,‘Their
455,1303888208548311040,2020-09-10 02:49:08+00:00,44816,4361,993,When rogue Mavericks tweet there year role  1.5 billion dollar plan 😱🙃⛷ https://t.co/27XgLsBCg4
456,1303871066687840257,2020-09-10 01:41:01+00:00,101305,9998,1332,100 foot screen ... it’s a good start ⛷ https://t.co/Sj194ksUwL
457,1303521391476531200,2020-09-09 02:31:32+00:00,46889,4497,854,https://t.co/exKVJFDiK9         BROOOOOOOO TRAV MCDONALDS COMMERCIAL
458,1303510594784391168,2020-09-09 01:48:38+00:00,37586,2118,520,CHI TOWN ⛷ https://t.co/lEIenwuXKo
459,1303510554791669760,2020-09-09 01:48:28+00:00,26485,1548,292,VB https://t.co/kfohO7U4oF
460,1303510500685148160,2020-09-09 01:48:16+00:00,23506,1418,284,VB https://t.co/aQuNaz1gGa
461,1303510371941007362,2020-09-09 01:47:45+00:00,49816,3277,566,VIRGIL BENZ !!!!!!!!! https://t.co/3Q5K3FKWqL
462,1303500635451437056,2020-09-09 01:09:04+00:00,32991,1517,979,Too much texting bro     Had to get the  cortisone mixed with a wittle sprinkle of lidocaine 🥋 https://t.co/09O5givghJ
463,1303458611100704768,2020-09-08 22:22:04+00:00,9730,1007,435,https://t.co/oGn6dxbSbB
464,1303454784729608194,2020-09-08 22:06:52+00:00,21667,1018,1434,Lidocaine worked instantly!!! The dexamethasone takes 24 to 48 hours         Modern medicine ⛷ https://t.co/0rkP4x2KVj
465,1302819318162481153,2020-09-07 04:01:45+00:00,29822,1930,858,https://t.co/nVogflPZHF
466,1302720156901289984,2020-09-06 21:27:43+00:00,82860,7086,1013,Congratulations to my brother Big Sean on his new album Good music for life 🙏🏾 https://t.co/hHmIjFmmlz
467,1301349148579573760,2020-09-03 02:39:49+00:00,74085,4887,1043,My boy David Blaine....incredible https://t.co/ag0ZXs4npB
468,1301327549193170944,2020-09-03 01:13:59+00:00,167083,13433,4289,This a good start ⛷ https://t.co/bmCHzNrKEM
469,1301225561935753220,2020-09-02 18:28:44+00:00,14424,1680,567,https://t.co/GDt3R1wmG0
470,1301225531719979009,2020-09-02 18:28:37+00:00,58634,3946,984,Godspeed to my brother Jon Wexler ...this man changed the game with our adidas deal and helped to bring adidas to a  62 billion dollar market cap and made me a multi billionaire    ... Thank you Jon .. you changed my life
471,1301199539043532801,2020-09-02 16:45:19+00:00,191139,28264,3849,The world needs more Joy... this idea is super fresh
472,1301199214974697472,2020-09-02 16:44:02+00:00,30813,2440,1283,https://t.co/dbHPj0Ni5i
473,1296900393490771968,2020-08-21 20:02:03+00:00,187885,39513,5424,"Romans 8:31 “If God is for us, who can be against us?!”"
474,1296876973419986944,2020-08-21 18:28:59+00:00,118576,7004,3433,WE GOT IN CONTACT WITH TIK TOK 🙏🏾 PRAISE THE LORD ... I’LL KEEP EVERYONE UPDATED
475,1296860078264299520,2020-08-21 17:21:51+00:00,77911,3753,1999,THANK EVERYBODY FOR THEIR PRAYERS... I FOUND MY CHRISTIAN CFO ... GOD IS SO GOOD
476,1296844189926211584,2020-08-21 16:18:43+00:00,56167,4137,5565,"Praise God ... look at all the ballots we’re on On 🕊
Oklahoma
Arkansas
Vermont
West Virginia
Colorado
Iowa
Utah
Minnesota
Tennessee
Virginia"
477,1296510134236205056,2020-08-20 18:11:18+00:00,66028,4179,1801,THESE BRING ME BACK TO MY CHILDHOOD ... GROWING UP ON ANIME ... I NEED A PAIR https://t.co/EeeNwNZ6m4
478,1296509107160195076,2020-08-20 18:07:13+00:00,136353,9862,3211,WOW     SO COOL NIKE ... KEEP INNOVATING ... THE WOLRD NEEDS IT ... GREAT JOB https://t.co/2QJDPVvUVF
479,1296304265166827520,2020-08-20 04:33:15+00:00,44405,2473,885,META V LONE 2 CHNZ RMZ https://t.co/531DK77I4L
480,1296145810632183808,2020-08-19 18:03:37+00:00,27600,1578,866,OTHELLO MY NEW CONNECT FOUR https://t.co/0M3sdf3sYv
481,1296145309438025733,2020-08-19 18:01:37+00:00,219617,17963,3963,I REFUSE TO DO ZOOMS WITH ONE PERSON IF I HAVE THEIR CONTACT ... I’VE GOT ANOTHER IDEA... IT’S CALLED FACETIME 🐄
482,1296143574669590536,2020-08-19 17:54:44+00:00,20037,1082,595,OTHELLO IS MY FAVORITE GAME       88 KEYS PUT ME ON https://t.co/tqUgQTFqFf
483,1296092602203340801,2020-08-19 14:32:11+00:00,54541,4309,907,WE’RE STEPPING OUT ON FAITH https://t.co/Ak1sJmPz0o
484,1296088724762132482,2020-08-19 14:16:46+00:00,61541,2782,2019,THIS IS A GOD DREAM https://t.co/e1Wkui3ULj
485,1295862509660971015,2020-08-18 23:17:52+00:00,39108,3063,1761,#2020VISION https://t.co/HDugAlgk2x
486,1295861897988890625,2020-08-18 23:15:27+00:00,68126,4074,1076,slow motion slide boy 💂‍♂️⛷🪁 https://t.co/emBWOstkG9
487,1295764955992657923,2020-08-18 16:50:14+00:00,316673,27354,4384,Me and Steve Harvey was hungry https://t.co/0DtEdcPh8V
488,1295764675737661443,2020-08-18 16:49:07+00:00,35468,1867,925,Dan and Bubba Cathy giving grace at Chick Fil A🕊 https://t.co/TigBlw5yrq
489,1295515512714096640,2020-08-18 00:19:02+00:00,170299,7412,1728,Daddy daughter time ⛷ https://t.co/OsShkhHrlH
490,1295459472735793152,2020-08-17 20:36:21+00:00,117246,11177,6061,WE PRAY WE CAN COLLABORATE WITH TIK TOK TO MAKE A CHRISTIAN MONITORED VERSION THAT FEELS SAFE FOR YOUNG CHILDREN AND THE WORLD     IN JESUS NAME   AMEN
491,1295458320547901441,2020-08-17 20:31:46+00:00,185664,19745,9177,A VISION JUST CAME TO ME... JESUS TOK        I WAS WATCHING TIK TOK WITH MY DAUGHTER AND AS A CHRISTIAN FATHER I WAS DISTURBED BY A LOT OF THE CONTENT BUT I COMPLETELY LOVED THE TECHNOLOGY
492,1295394773683990529,2020-08-17 16:19:15+00:00,56197,3160,744,Yoooooo 2CHNZ GOOD MUSIC FAMILY with the YZY SLDZ https://t.co/JKuvTYffQk
493,1295245519262867458,2020-08-17 06:26:10+00:00,198114,24061,2737,God is good   Good night 🙏🏾
494,1295244235482914816,2020-08-17 06:21:04+00:00,50805,2835,970,Sunday Service at the West Mountains ranch https://t.co/mw43d2tfqO
495,1295243897845645312,2020-08-17 06:19:44+00:00,51903,5955,957,Amen 🕊 https://t.co/AQa4hsFtIa
496,1295243615539625985,2020-08-17 06:18:37+00:00,29755,2363,548,"Praise God 🙏🏾

We would like to thank our staff for making sure all Covid safety guidelines were followed today during Sunday Service at our West Mountains family ranch in Wyoming 

We are beyond blessed to be able to share the love of Christ through worship #SUNDAYSERVICEISBACK https://t.co/ou8hQVeNU3"
497,1294757082449580032,2020-08-15 22:05:18+00:00,111652,6330,12178,I’m topping 5 billion and I’m looking for a new trusted Christian CFO
498,1294708408499625984,2020-08-15 18:51:53+00:00,73091,4924,7029,I know my mom and Kamala Harris would have been friends ... congratulations on being the democratic Vice President nominee 🙏🏾 ... all love and respect from the future president 🕊 It’s an honor to run against you https://t.co/5NYcyq9Gob
499,1294509530055757826,2020-08-15 05:41:37+00:00,41647,1888,1181,🦪🦪🦪🦪 https://t.co/hAn6z61h0W
500,1294501377482174465,2020-08-15 05:09:13+00:00,141198,10955,2454,🏵 bro ... this has never been used till now
501,1294500932420431872,2020-08-15 05:07:27+00:00,132842,12335,3687,🦪 apple ... what is this ?
502,1294500423848480770,2020-08-15 05:05:26+00:00,75132,5633,1474,🧥 so when is this emoji appropriate ?
503,1294499863485272064,2020-08-15 05:03:12+00:00,250044,33423,3964,"Why people don’t never use this💂‍♂️

This emoji is a person too"
504,1294497944175931392,2020-08-15 04:55:35+00:00,268675,45406,3360,There’s so many lonely emojis man
505,1294497539274600448,2020-08-15 04:53:58+00:00,15749,837,316,"YZY THEATRE ⛷ 

I’m not using no more emojis that match my tweet https://t.co/TlVoPwEEGl"
506,1294493697833279490,2020-08-15 04:38:42+00:00,13411,570,407,Would have made since to tweet this next to Northy’s first day of surfing pic ⛸ https://t.co/kcyLVK0vB1
507,1294493258173751297,2020-08-15 04:36:57+00:00,37635,2599,701,The ranch actually came with acres and a mule ... we trimmed the alpaca https://t.co/As2W33vkmB
508,1294492700578742272,2020-08-15 04:34:44+00:00,12662,527,310,Aaaand like this also 🌊 https://t.co/hUdtshicN2
509,1294492091540598784,2020-08-15 04:32:19+00:00,71549,11033,816,Can’t wait to chill like this https://t.co/rOwcVI0txc
510,1294491732449488896,2020-08-15 04:30:54+00:00,11152,648,273,James Turrell 🕊 https://t.co/vW8Fkabq5p
511,1294491379423354881,2020-08-15 04:29:29+00:00,26497,1603,720,Another twitter tirade before bedtime https://t.co/dFgHCZXSsI
512,1294490890161893377,2020-08-15 04:27:33+00:00,23473,1635,1608,Logan’s Run https://t.co/Ukcu4Ia3om
513,1294490742908305410,2020-08-15 04:26:58+00:00,45804,3168,3943,Not gonna use a snake emoji cause you know why ...  I’m not sure if Christians are allowed to use snake emojis    🤔 https://t.co/CUR6SSRNqP
514,1294489615911366656,2020-08-15 04:22:29+00:00,10748,574,337,Mowa sent me this https://t.co/bzqmTZVODN
515,1294489417894174720,2020-08-15 04:21:42+00:00,39463,2571,2747,Guns n Roses or Nirvana 🤔 both my favorite https://t.co/PpUC6wbEu8
516,1294489173080936448,2020-08-15 04:20:43+00:00,11679,477,362,Wish I got a better pic https://t.co/Yf0anabW30
517,1294488943325372421,2020-08-15 04:19:49+00:00,9578,473,406,WATERPROOF YZY GAP BAG MOCK UP 🙉 https://t.co/c0o8Bb7cKN
518,1294488696800997378,2020-08-15 04:18:50+00:00,8283,432,197,I can’t wait to post another Peter Zumthor so I can say had to post one more by Zumthor ...bars https://t.co/azg7MOZSg5
519,1294488407284920321,2020-08-15 04:17:41+00:00,15348,803,285,Eco Village ideas https://t.co/PobGtaIrDZ
520,1294488233032597506,2020-08-15 04:16:59+00:00,10979,532,234,My favorite Martine Rose hoodie https://t.co/aXq5xFywqg
521,1294487931999019009,2020-08-15 04:15:48+00:00,13493,664,358,Meta https://t.co/Mvcd25oq1M
522,1294487857944387584,2020-08-15 04:15:30+00:00,12490,1273,413,Plan A Eco Village https://t.co/mFx7hbRQWA
523,1294487722833227776,2020-08-15 04:14:58+00:00,12034,713,234,Plan A logo 🕊 https://t.co/Wn0wvmWi9b
524,1294487580759605248,2020-08-15 04:14:24+00:00,12958,574,239,Day 1      Khrystyna has worked with us for 9 years      Super fresh  she had adidas sketches in her book when I was at Nike ... it was a sign https://t.co/klQhkdVGRB
525,1294485221711126533,2020-08-15 04:05:01+00:00,10803,683,317,YZY GAP KIDS https://t.co/qY7ngb8oaJ
526,1294484580431351814,2020-08-15 04:02:28+00:00,17633,1042,327,YZY GAP ...... KIDS 🕊 https://t.co/zWCL2woDL3
527,1294484076657700867,2020-08-15 04:00:28+00:00,10810,506,315,Hang 10 Northy https://t.co/2XBWWS7xmG
528,1294483797920976897,2020-08-15 03:59:22+00:00,20310,1160,943,🙊 https://t.co/JRaUibDqhV
529,1294483571600551938,2020-08-15 03:58:28+00:00,49485,3068,2246,🙈 https://t.co/2lTg8ZqdM3
530,1294483359830171653,2020-08-15 03:57:37+00:00,13260,647,564,🙈 https://t.co/ZwNudE2AZK
531,1294482939762204673,2020-08-15 03:55:57+00:00,10782,642,430,PLAN A https://t.co/FTXt2VKlfd
532,1294482760220864512,2020-08-15 03:55:15+00:00,12267,679,310,🙏🏾 https://t.co/xK9g03tTjg
533,1294482423128797184,2020-08-15 03:53:54+00:00,13232,800,388,DOMES STAYING UP THIS TIME 😝 https://t.co/PcmoBkWE8X
534,1294482186981105666,2020-08-15 03:52:58+00:00,10203,606,383,SPRAY FOAM 🪐 https://t.co/1iqp5Ata0A
535,1294370443843923968,2020-08-14 20:28:56+00:00,20903,2806,1138,"Dr. Claud Anderson Powernomics 

Both Biden and Trump need to meet with Dr. Anderson as soon as possible about restoring the black community https://t.co/6rtO63aQON"
536,1293617500073025536,2020-08-12 18:37:00+00:00,29661,1594,1819,JAMES TURRELL AMPHITHEATER SKETCH https://t.co/ywROkPairx
537,1293524721129013249,2020-08-12 12:28:20+00:00,97667,6841,4782,I am starting Plan A
538,1293399555631874048,2020-08-12 04:10:58+00:00,18156,1002,1226,Waterproof https://t.co/p88bwughS3
539,1293399466192576513,2020-08-12 04:10:37+00:00,65293,5617,8470,Prototypes 🙉 https://t.co/4HDs2pqUF0
540,1293399350270451713,2020-08-12 04:10:09+00:00,13657,749,856,🙉 https://t.co/vjP6o8TQ6S
541,1293399278480744448,2020-08-12 04:09:52+00:00,11708,510,328,Color vibes https://t.co/qg8j2hQ8QN
542,1293399208125489152,2020-08-12 04:09:36+00:00,16025,909,551,D ring https://t.co/Mi4KxeNMBZ
543,1293399159974887425,2020-08-12 04:09:24+00:00,15038,1319,418,I caught this vibe yesterday https://t.co/2NLuTnmN8p
544,1293399055213658112,2020-08-12 04:08:59+00:00,14631,992,441,Waterproof https://t.co/aToyfxc3dx
545,1293398961940762626,2020-08-12 04:08:37+00:00,13301,771,460,Waterproof bags coming soon https://t.co/mPRRaWFJLZ
546,1293398872040132608,2020-08-12 04:08:15+00:00,83511,9580,2526,Had to stop waisting paper https://t.co/YZGYNr3KiY
547,1293398217309270016,2020-08-12 04:05:39+00:00,17273,2252,886,https://t.co/46WN71Epqg
548,1293397972982669312,2020-08-12 04:04:41+00:00,81623,5866,1096,Da baby ad lib by the way
549,1293397901671108608,2020-08-12 04:04:24+00:00,126916,14433,2164,Lesssgoooooooooooo
550,1293397822914560001,2020-08-12 04:04:05+00:00,19772,1214,613,Uuuuuum.... now what ???? 😱 https://t.co/tv6T76A3Ob
551,1293397721026637825,2020-08-12 04:03:41+00:00,24606,1849,684,Hi 👋 guys https://t.co/fyEJYjn3xz
552,1293397445444083714,2020-08-12 04:02:35+00:00,22732,1475,491,Hi diet Prada hi Walter ... come for us all!!! https://t.co/uwxuWgjm16
553,1293397215277391873,2020-08-12 04:01:40+00:00,17065,960,455,Uuuum ... 🙉... yeah now what https://t.co/v9ED1hYGWh
554,1293396711218569221,2020-08-12 03:59:40+00:00,17813,1056,790,Hi @WBeirendonck  Virgil can do whatever he wants      Do you know how hard it’s been for us to be recognized? Coming from Chicago?
555,1293395539233591296,2020-08-12 03:55:01+00:00,17992,1171,631,Hi diet Prada 🤪 https://t.co/96SgtRKQrY
556,1293395407746347008,2020-08-12 03:54:29+00:00,17446,1522,721,2020 VISION https://t.co/SOlkYO35kh
557,1293391411560230912,2020-08-12 03:38:37+00:00,29246,2138,4305,I’m willing to do a live interview with the New York Time about my meeting with Jared where we discussed Dr Claude Anderson’s book Powernomics
558,1293383058087968773,2020-08-12 03:05:25+00:00,56082,4367,2483,2020 VISION https://t.co/5QQX7pIAFX
559,1293169577304571905,2020-08-11 12:57:07+00:00,174584,9777,7830,My mother in law Kris Jenner ... makes the best music playlist 😊
560,1292995312441683969,2020-08-11 01:24:39+00:00,169239,20790,3568,Miss my bro ... real talk https://t.co/qFS5HwYZxU
561,1292994024169603073,2020-08-11 01:19:32+00:00,20530,2305,629,https://t.co/aXYlxZfE9g
562,1292308960498929665,2020-08-09 03:57:20+00:00,31070,1921,1799,Underwater homes ...uuuum 🙉     To God be the glory in Jesus name Amen https://t.co/1qmTpSClLh
563,1292308705179041793,2020-08-09 03:56:19+00:00,112110,10696,7424,YZY D Rose coming soon 🕊 https://t.co/SqHdj4SUrg
564,1292308495044431873,2020-08-09 03:55:29+00:00,43002,2399,1047,Coming soon 🕊 https://t.co/3zOTPIBY9h
565,1292308294279868416,2020-08-09 03:54:41+00:00,12915,627,393,🕊 https://t.co/IIv6MqDnoG
566,1292308237757407237,2020-08-09 03:54:28+00:00,75478,8376,1166,Cody https://t.co/c1vCSWVrnw
567,1292308168677236736,2020-08-09 03:54:11+00:00,72513,8257,1191,Manga all day https://t.co/AmbF5MvmQU
568,1292308012720443394,2020-08-09 03:53:34+00:00,37048,2500,1884,TURRELLIENS https://t.co/UDBxlF0C6q
569,1292307803923795974,2020-08-09 03:52:45+00:00,67786,4116,795,When me and my mom lived in China for a year      She had the fresh jacket with the braids https://t.co/qgPwgZfz3L
570,1292307455167401984,2020-08-09 03:51:21+00:00,33850,2119,787,🙉 https://t.co/NYn21vBoiN
571,1292307369016406017,2020-08-09 03:51:01+00:00,15379,900,323,🙏🏾 https://t.co/MTWYXkWU1L
572,1292307228549091328,2020-08-09 03:50:27+00:00,11682,527,288,https://t.co/gdrNCFng09
573,1292307144797192195,2020-08-09 03:50:07+00:00,11316,573,396,Important shape https://t.co/P5FMIiSD0q
574,1292306998424473600,2020-08-09 03:49:32+00:00,13071,656,367,Color study https://t.co/q34mtoSaag
575,1292306858607288320,2020-08-09 03:48:59+00:00,11057,500,309,🙉 https://t.co/f7sJUtRP1a
576,1292306760397721602,2020-08-09 03:48:36+00:00,30589,2361,989,2020 https://t.co/OqniYnIiVv
577,1292306658077675520,2020-08-09 03:48:11+00:00,10700,572,289,https://t.co/GnwlioLDxa
578,1292306473029193729,2020-08-09 03:47:27+00:00,12917,684,383,😱 https://t.co/Ees7GQ8DcB
579,1292306341445488640,2020-08-09 03:46:56+00:00,12561,645,331,https://t.co/eHYZt63f9n
580,1292306145466605568,2020-08-09 03:46:09+00:00,17220,968,449,Herzog https://t.co/9zTBnGqxrg
581,1292305701805662208,2020-08-09 03:44:23+00:00,11659,632,405,🛸 https://t.co/0nvkFvWhQD
582,1292305192369741824,2020-08-09 03:42:22+00:00,11824,490,615,🕊 https://t.co/S2PIfF9ILo
583,1292304645172453378,2020-08-09 03:40:11+00:00,10020,467,371,https://t.co/BpaL4Ged3e
584,1292304489979031552,2020-08-09 03:39:34+00:00,11586,589,468,https://t.co/owM18ZNFMh
585,1292304257815805953,2020-08-09 03:38:39+00:00,10272,499,450,🙏🏾 https://t.co/8tX7v1lIAZ
586,1292303738674315264,2020-08-09 03:36:35+00:00,10796,509,539,https://t.co/bp7BgEflgu
587,1292303407504601090,2020-08-09 03:35:16+00:00,50229,3149,3189,🕊 https://t.co/y7YBGfvg0r
588,1292303145230639105,2020-08-09 03:34:14+00:00,12918,1305,596,🙉 https://t.co/9kXIP4cDF9
589,1292302899138170882,2020-08-09 03:33:15+00:00,17022,1059,450,🐐 https://t.co/izkjR2OblA
590,1292302743227502592,2020-08-09 03:32:38+00:00,17384,1170,691,Constant growth and development https://t.co/bmqX4kzRE0
591,1292302578206814208,2020-08-09 03:31:59+00:00,10628,528,407,Color study https://t.co/9ww27qpALR
592,1292302286690156544,2020-08-09 03:30:49+00:00,13596,787,440,Turrell https://t.co/ElM0Itk2D9
593,1292302144276705283,2020-08-09 03:30:15+00:00,20915,1172,565,🔥 https://t.co/gNkcpHf7Fs
594,1292301862272729090,2020-08-09 03:29:08+00:00,13246,779,633,Yes https://t.co/SecXDnquRa
595,1292301709180575744,2020-08-09 03:28:31+00:00,36830,2468,877,Uuuum trying to figure out how to do the Indiana Jones bolder as a door in real life ...uuum ...yeah https://t.co/QdhHfT7HjY
596,1292301351221854209,2020-08-09 03:27:06+00:00,15007,757,710,Yup https://t.co/e2M7grHmUI
597,1292258353520025602,2020-08-09 00:36:15+00:00,55483,2897,2749,🔥🔥🔥    Love this jacket       I need to see this in real life https://t.co/yRkqH5OxN3
598,1291916666532765696,2020-08-08 01:58:30+00:00,20919,1664,1188,https://t.co/e1oXECGxLy
599,1291899360503095297,2020-08-08 00:49:44+00:00,418328,57334,7227,IT’S FRI-YE-YE!!! https://t.co/Yh6j5bearq
600,1291574211601993728,2020-08-07 03:17:42+00:00,59718,4647,3347,2020 VISION https://t.co/TcdWE9t9BL
601,1291568691717591043,2020-08-07 02:55:46+00:00,118171,8422,2506,Thank you God and mom and dad for letting me live https://t.co/JqZgTp8chY
602,1291534034024136704,2020-08-07 00:38:03+00:00,229196,50702,9595,THE GOAL IS TO WIN
603,1291407897260417030,2020-08-06 16:16:50+00:00,120113,4832,1524,❤️ https://t.co/CypFocrPtd
604,1289274267389976576,2020-07-31 18:58:33+00:00,147262,25148,14492,"Over 22,500,000 black babies have been aborted over the past 50 years."
605,1289274031045189633,2020-07-31 18:57:37+00:00,27790,3954,1679,https://t.co/0ltDIkjVZE
606,1289200707388637189,2020-07-31 14:06:15+00:00,104553,15860,4265,"There is a tactic of 4 D’s              Distract                                       Discredit 
Dismiss 
To Destroy                                                        I am quite alright         Take a second and think about what is being projected here"
607,1289199762315517952,2020-07-31 14:02:30+00:00,310091,37647,11186,I cried at the thought of aborting my first born and everyone was so concerned about me... I’m concerned for the world that feels you shouldn’t cry about this subject.
608,1287151490348412928,2020-07-25 22:23:24+00:00,259481,31210,7241,DONDA ALBM CVR https://t.co/Wb9Ql1mSri
609,1287144607747158016,2020-07-25 21:56:03+00:00,48912,2916,1508,YZY GAP YEAR ZERO https://t.co/JylrJAripm
610,1287128322959237120,2020-07-25 20:51:20+00:00,423852,30895,15134,"I would like to apologize to my wife Kim for going public with something that was a private matter.
I did not cover her like  she has covered https://t.co/A2FwdMu0YU Kim I want to say I know I hurt you. Please forgive me. Thank you for always being there for me."
